,TimeStamp,Relative Time,srcIP,dstIP,srcPort,dstPort,ipLen,MMS Type,MMS Service,Invoke Id,Domain Id,Item Id,Object Class,label
833,14.333225,522.248555,3232235827,3232235787,102,49622,556,1,1.0,720475.0,20.0,86.0,9.0,0
834,14.333332,523.327655,3232235787,3232235828,49623,102,78,0,1.0,720476.0,20.0,86.0,9.0,0
835,14.333334,523.341326,3232235828,3232235787,102,49623,564,1,1.0,720476.0,20.0,86.0,9.0,0
836,14.333431,524.311685,3232235788,3232235828,35091,102,78,0,1.0,137742.0,20.0,86.0,9.0,0
837,14.333432,524.32519,3232235828,3232235788,102,35091,564,1,1.0,137742.0,20.0,86.0,9.0,0
838,14.333671,526.708899,3232235787,3232235837,49621,102,78,0,1.0,720477.0,20.0,86.0,9.0,0
839,14.333671,526.711718,3232235837,3232235787,102,49621,141,1,1.0,720477.0,20.0,86.0,9.0,0
840,14.333711,527.116857,3232235788,3232235827,35347,102,78,0,1.0,137743.0,20.0,86.0,9.0,0
841,14.333713,527.129984,3232235827,3232235788,102,35347,556,1,1.0,137743.0,20.0,86.0,9.0,0
842,14.333725,527.254972,3232235787,3232235827,49622,102,78,0,1.0,720478.0,20.0,86.0,9.0,0
843,14.333726,527.267952,3232235827,3232235787,102,49622,556,1,1.0,720478.0,20.0,86.0,9.0,0
844,14.333835,528.349856,3232235787,3232235828,49623,102,78,0,1.0,720479.0,20.0,86.0,9.0,0
845,14.333836,528.363415,3232235828,3232235787,102,49623,564,1,1.0,720479.0,20.0,86.0,9.0,0
846,14.334173,531.733036,3232235787,3232235837,49621,102,78,0,1.0,720480.0,20.0,86.0,9.0,0
847,14.334173,531.735971,3232235837,3232235787,102,49621,141,1,1.0,720480.0,20.0,86.0,9.0,0
848,14.334226,532.26198,3232235787,3232235827,49622,102,78,0,1.0,720481.0,20.0,86.0,9.0,0
849,14.334227,532.274776,3232235827,3232235787,102,49622,556,1,1.0,720481.0,20.0,86.0,9.0,0
850,14.334337,533.371221,3232235787,3232235828,49623,102,78,0,1.0,720482.0,20.0,86.0,9.0,0
851,14.334338,533.384692,3232235828,3232235787,102,49623,564,1,1.0,720482.0,20.0,86.0,9.0,0
852,14.334432,534.323079,3232235788,3232235828,35091,102,78,0,1.0,137744.0,20.0,86.0,9.0,0
853,14.334434,534.338483,3232235828,3232235788,102,35091,564,1,1.0,137744.0,20.0,86.0,9.0,0
854,14.334675,536.754192,3232235787,3232235837,49621,102,78,0,1.0,720483.0,20.0,86.0,9.0,0
855,14.334675,536.757003,3232235837,3232235787,102,49621,141,1,1.0,720483.0,20.0,86.0,9.0,0
856,14.334715,537.14917,3232235788,3232235827,35347,102,78,0,1.0,137745.0,20.0,86.0,9.0,0
857,14.334716,537.162661,3232235827,3232235788,102,35347,556,1,1.0,137745.0,20.0,86.0,9.0,0
858,14.33473,537.303139,3232235787,3232235827,49622,102,78,0,1.0,720484.0,20.0,86.0,9.0,0
859,14.334731,537.316727,3232235827,3232235787,102,49622,556,1,1.0,720484.0,20.0,86.0,9.0,0
860,14.334839,538.396222,3232235787,3232235828,49623,102,78,0,1.0,720485.0,20.0,86.0,9.0,0
861,14.334841,538.409353,3232235828,3232235787,102,49623,564,1,1.0,720485.0,20.0,86.0,9.0,0
862,14.335178,541.781305,3232235787,3232235837,49621,102,78,0,1.0,720486.0,20.0,86.0,9.0,0
863,14.335178,541.784122,3232235837,3232235787,102,49621,141,1,1.0,720486.0,20.0,86.0,9.0,0
864,14.335232,542.325381,3232235787,3232235827,49622,102,78,0,1.0,720487.0,20.0,86.0,9.0,0
865,14.335234,542.338981,3232235827,3232235787,102,49622,556,1,1.0,720487.0,20.0,86.0,9.0,0
866,14.335341,543.414314,3232235787,3232235828,49623,102,78,0,1.0,720488.0,20.0,86.0,9.0,0
867,14.335342,543.427754,3232235828,3232235787,102,49623,564,1,1.0,720488.0,20.0,86.0,9.0,0
868,14.335435,544.353414,3232235788,3232235828,35091,102,78,0,1.0,137746.0,20.0,86.0,9.0,0
869,14.335436,544.366616,3232235828,3232235788,102,35091,564,1,1.0,137746.0,20.0,86.0,9.0,0
870,14.33568,546.803503,3232235787,3232235837,49621,102,78,0,1.0,720489.0,20.0,86.0,9.0,0
871,14.33568,546.806315,3232235837,3232235787,102,49621,141,1,1.0,720489.0,20.0,86.0,9.0,0
872,14.335716,547.163427,3232235788,3232235827,35347,102,78,0,1.0,137747.0,20.0,86.0,9.0,0
873,14.335717,547.176193,3232235827,3232235788,102,35347,556,1,1.0,137747.0,20.0,86.0,9.0,0
874,14.335735,547.349383,3232235787,3232235827,49622,102,78,0,1.0,720490.0,20.0,86.0,9.0,0
875,14.335736,547.362858,3232235827,3232235787,102,49622,556,1,1.0,720490.0,20.0,86.0,9.0,0
876,14.335844,548.441466,3232235787,3232235828,49623,102,78,0,1.0,720491.0,20.0,86.0,9.0,0
877,14.335845,548.455445,3232235828,3232235787,102,49623,564,1,1.0,720491.0,20.0,86.0,9.0,0
878,14.340182,551.8266,3232235787,3232235837,49621,102,78,0,1.0,720492.0,20.0,86.0,9.0,0
879,14.340183,551.829452,3232235837,3232235787,102,49621,141,1,1.0,720492.0,20.0,86.0,9.0,0
880,14.340237,552.373447,3232235787,3232235827,49622,102,78,0,1.0,720493.0,20.0,86.0,9.0,0
881,14.340238,552.387063,3232235827,3232235787,102,49622,556,1,1.0,720493.0,20.0,86.0,9.0,0
882,14.340346,553.467619,3232235787,3232235828,49623,102,78,0,1.0,720494.0,20.0,86.0,9.0,0
883,14.340348,553.481405,3232235828,3232235787,102,49623,564,1,1.0,720494.0,20.0,86.0,9.0,0
884,14.340439,554.388806,3232235788,3232235828,35091,102,78,0,1.0,137748.0,20.0,86.0,9.0,0
885,14.34044,554.402339,3232235828,3232235788,102,35091,564,1,1.0,137748.0,20.0,86.0,9.0,0
886,14.340685,556.850752,3232235787,3232235837,49621,102,78,0,1.0,720495.0,20.0,86.0,9.0,0
887,14.340685,556.853548,3232235837,3232235787,102,49621,141,1,1.0,720495.0,20.0,86.0,9.0,0
888,14.340719,557.191834,3232235788,3232235827,35347,102,78,0,1.0,137749.0,20.0,86.0,9.0,0
889,14.34072,557.205624,3232235827,3232235788,102,35347,556,1,1.0,137749.0,20.0,86.0,9.0,0
890,14.340739,557.393835,3232235787,3232235827,49622,102,78,0,1.0,720496.0,20.0,86.0,9.0,0
891,14.340741,557.408199,3232235827,3232235787,102,49622,556,1,1.0,720496.0,20.0,86.0,9.0,0
892,14.340849,558.489062,3232235787,3232235828,49623,102,78,0,1.0,720497.0,20.0,86.0,9.0,0
893,14.34085,558.504312,3232235828,3232235787,102,49623,564,1,1.0,720497.0,20.0,86.0,9.0,0
894,14.341187,561.871982,3232235787,3232235837,49621,102,78,0,1.0,720498.0,20.0,86.0,9.0,0
895,14.341187,561.874845,3232235837,3232235787,102,49621,141,1,1.0,720498.0,20.0,86.0,9.0,0
896,14.341242,562.419152,3232235787,3232235827,49622,102,78,0,1.0,720499.0,20.0,86.0,9.0,0
897,14.341243,562.431521,3232235827,3232235787,102,49622,556,1,1.0,720499.0,20.0,86.0,9.0,0
898,14.341351,563.512066,3232235787,3232235828,49623,102,78,0,1.0,720500.0,20.0,86.0,9.0,0
899,14.341352,563.524818,3232235828,3232235787,102,49623,564,1,1.0,720500.0,20.0,86.0,9.0,0
900,14.34144,564.402225,3232235788,3232235828,35091,102,78,0,1.0,137750.0,20.0,86.0,9.0,0
901,14.341441,564.416507,3232235828,3232235788,102,35091,564,1,1.0,137750.0,20.0,86.0,9.0,0
902,14.341689,566.897084,3232235787,3232235837,49621,102,78,0,1.0,720501.0,20.0,86.0,9.0,0
903,14.34169,566.899909,3232235837,3232235787,102,49621,141,1,1.0,720501.0,20.0,86.0,9.0,0
904,14.34172,567.207167,3232235788,3232235827,35347,102,78,0,1.0,137751.0,20.0,86.0,9.0,0
905,14.341722,567.220731,3232235827,3232235788,102,35347,556,1,1.0,137751.0,20.0,86.0,9.0,0
906,14.341744,567.444109,3232235787,3232235827,49622,102,78,0,1.0,720502.0,20.0,86.0,9.0,0
907,14.341745,567.457639,3232235827,3232235787,102,49622,556,1,1.0,720502.0,20.0,86.0,9.0,0
908,14.341853,568.536271,3232235787,3232235828,49623,102,78,0,1.0,720503.0,20.0,86.0,9.0,0
909,14.341855,568.552216,3232235828,3232235787,102,49623,564,1,1.0,720503.0,20.0,86.0,9.0,0
910,14.342192,571.921232,3232235787,3232235837,49621,102,78,0,1.0,720504.0,20.0,86.0,9.0,0
911,14.342192,571.924066,3232235837,3232235787,102,49621,141,1,1.0,720504.0,20.0,86.0,9.0,0
912,14.342246,572.464246,3232235787,3232235827,49622,102,78,0,1.0,720505.0,20.0,86.0,9.0,0
913,14.342247,572.477908,3232235827,3232235787,102,49622,556,1,1.0,720505.0,20.0,86.0,9.0,0
914,14.342355,573.555386,3232235787,3232235828,49623,102,78,0,1.0,720506.0,20.0,86.0,9.0,0
915,14.342357,573.569025,3232235828,3232235787,102,49623,564,1,1.0,720506.0,20.0,86.0,9.0,0
916,14.342443,574.432887,3232235788,3232235828,35091,102,78,0,1.0,137752.0,20.0,86.0,9.0,0
917,14.342444,574.44638,3232235828,3232235788,102,35091,564,1,1.0,137752.0,20.0,86.0,9.0,0
918,14.342694,576.945409,3232235787,3232235837,49621,102,78,0,1.0,720507.0,20.0,86.0,9.0,0
919,14.342695,576.948251,3232235837,3232235787,102,49621,141,1,1.0,720507.0,20.0,86.0,9.0,0
920,14.342724,577.238525,3232235788,3232235827,35347,102,78,0,1.0,137753.0,20.0,86.0,9.0,0
921,14.342725,577.250763,3232235827,3232235788,102,35347,556,1,1.0,137753.0,20.0,86.0,9.0,0
922,14.342749,577.489445,3232235787,3232235827,49622,102,78,0,1.0,720508.0,20.0,86.0,9.0,0
923,14.34275,577.503844,3232235827,3232235787,102,49622,556,1,1.0,720508.0,20.0,86.0,9.0,0
924,14.342858,578.581543,3232235787,3232235828,49623,102,78,0,1.0,720509.0,20.0,86.0,9.0,0
925,14.342859,578.595015,3232235828,3232235787,102,49623,564,1,1.0,720509.0,20.0,86.0,9.0,0
926,14.343194,581.946594,3232235787,3232235837,49621,102,78,0,1.0,720510.0,20.0,86.0,9.0,0
927,14.343195,581.949419,3232235837,3232235787,102,49621,141,1,1.0,720510.0,20.0,86.0,9.0,0
928,14.343251,582.513651,3232235787,3232235827,49622,102,78,0,1.0,720511.0,20.0,86.0,9.0,0
929,14.343252,582.526789,3232235827,3232235787,102,49622,556,1,1.0,720511.0,20.0,86.0,9.0,0
930,14.34336,583.600721,3232235787,3232235828,49623,102,78,0,1.0,720512.0,20.0,86.0,9.0,0
931,14.343361,583.613548,3232235828,3232235787,102,49623,564,1,1.0,720512.0,20.0,86.0,9.0,0
932,14.343446,584.464761,3232235788,3232235828,35091,102,78,0,1.0,137754.0,20.0,86.0,9.0,0
933,14.343447,584.477597,3232235828,3232235788,102,35091,564,1,1.0,137754.0,20.0,86.0,9.0,0
934,14.343699,586.989878,3232235787,3232235837,49621,102,78,0,1.0,720513.0,20.0,86.0,9.0,0
935,14.343699,586.992692,3232235837,3232235787,102,49621,141,1,1.0,720513.0,20.0,86.0,9.0,0
936,14.343727,587.269844,3232235788,3232235827,35347,102,78,0,1.0,137755.0,20.0,86.0,9.0,0
937,14.343728,587.283369,3232235827,3232235788,102,35347,556,1,1.0,137755.0,20.0,86.0,9.0,0
938,14.343753,587.534917,3232235787,3232235827,49622,102,78,0,1.0,720514.0,20.0,86.0,9.0,0
939,14.343754,587.54775,3232235827,3232235787,102,49622,556,1,1.0,720514.0,20.0,86.0,9.0,0
940,14.343862,588.625908,3232235787,3232235828,49623,102,78,0,1.0,720515.0,20.0,86.0,9.0,0
941,14.343864,588.641868,3232235828,3232235787,102,49623,564,1,1.0,720515.0,20.0,86.0,9.0,0
942,14.344201,592.010902,3232235787,3232235837,49621,102,78,0,1.0,720516.0,20.0,86.0,9.0,0
943,14.344201,592.013733,3232235837,3232235787,102,49621,141,1,1.0,720516.0,20.0,86.0,9.0,0
944,14.344255,592.558047,3232235787,3232235827,49622,102,78,0,1.0,720517.0,20.0,86.0,9.0,0
945,14.344257,592.57138,3232235827,3232235787,102,49622,556,1,1.0,720517.0,20.0,86.0,9.0,0
946,14.344365,593.651996,3232235787,3232235828,49623,102,78,0,1.0,720518.0,20.0,86.0,9.0,0
947,14.344366,593.664879,3232235828,3232235787,102,49623,564,1,1.0,720518.0,20.0,86.0,9.0,0
948,14.344448,594.479053,3232235788,3232235828,35091,102,78,0,1.0,137756.0,20.0,86.0,9.0,0
949,14.344449,594.492552,3232235828,3232235788,102,35091,564,1,1.0,137756.0,20.0,86.0,9.0,0
950,14.344704,597.038149,3232235787,3232235837,49621,102,78,0,1.0,720519.0,20.0,86.0,9.0,0
951,14.344704,597.040977,3232235837,3232235787,102,49621,141,1,1.0,720519.0,20.0,86.0,9.0,0
952,14.344728,597.283036,3232235788,3232235827,35347,102,78,0,1.0,137757.0,20.0,86.0,9.0,0
953,14.344729,597.296606,3232235827,3232235788,102,35347,556,1,1.0,137757.0,20.0,86.0,9.0,0
954,14.344757,597.577195,3232235787,3232235827,49622,102,78,0,1.0,720520.0,20.0,86.0,9.0,0
955,14.344759,597.590922,3232235827,3232235787,102,49622,556,1,1.0,720520.0,20.0,86.0,9.0,0
956,14.344867,598.669318,3232235787,3232235828,49623,102,78,0,1.0,720521.0,20.0,86.0,9.0,0
957,14.344868,598.682478,3232235828,3232235787,102,49623,564,1,1.0,720521.0,20.0,86.0,9.0,0
958,14.345205,602.054177,3232235787,3232235837,49621,102,78,0,1.0,720522.0,20.0,86.0,9.0,0
959,14.345205,602.057079,3232235837,3232235787,102,49621,141,1,1.0,720522.0,20.0,86.0,9.0,0
960,14.34526,602.60127,3232235787,3232235827,49622,102,78,0,1.0,720523.0,20.0,86.0,9.0,0
961,14.345261,602.61496,3232235827,3232235787,102,49622,556,1,1.0,720523.0,20.0,86.0,9.0,0
962,14.345369,603.695287,3232235787,3232235828,49623,102,78,0,1.0,720524.0,20.0,86.0,9.0,0
963,14.345371,603.708936,3232235828,3232235787,102,49623,564,1,1.0,720524.0,20.0,86.0,9.0,0
964,14.345451,604.510409,3232235788,3232235828,35091,102,78,0,1.0,137758.0,20.0,86.0,9.0,0
965,14.345452,604.523627,3232235828,3232235788,102,35091,564,1,1.0,137758.0,20.0,86.0,9.0,0
966,14.345707,607.077458,3232235787,3232235837,49621,102,78,0,1.0,720525.0,20.0,86.0,9.0,0
967,14.345708,607.080283,3232235837,3232235787,102,49621,141,1,1.0,720525.0,20.0,86.0,9.0,0
968,14.345731,607.315454,3232235788,3232235827,35347,102,78,0,1.0,137759.0,20.0,86.0,9.0,0
969,14.345733,607.328449,3232235827,3232235788,102,35347,556,1,1.0,137759.0,20.0,86.0,9.0,0
970,14.345762,607.622602,3232235787,3232235827,49622,102,78,0,1.0,720526.0,20.0,86.0,9.0,0
971,14.345763,607.635982,3232235827,3232235787,102,49622,556,1,1.0,720526.0,20.0,86.0,9.0,0
972,14.345871,608.716751,3232235787,3232235828,49623,102,78,0,1.0,720527.0,20.0,86.0,9.0,0
973,14.345873,608.730558,3232235828,3232235787,102,49623,564,1,1.0,720527.0,20.0,86.0,9.0,0
974,14.35021,612.104557,3232235787,3232235837,49621,102,78,0,1.0,720528.0,20.0,86.0,9.0,0
975,14.35021,612.107389,3232235837,3232235787,102,49621,141,1,1.0,720528.0,20.0,86.0,9.0,0
976,14.350265,612.65163,3232235787,3232235827,49622,102,78,0,1.0,720529.0,20.0,86.0,9.0,0
977,14.350266,612.665017,3232235827,3232235787,102,49622,556,1,1.0,720529.0,20.0,86.0,9.0,0
978,14.350374,613.741781,3232235787,3232235828,49623,102,78,0,1.0,720530.0,20.0,86.0,9.0,0
979,14.350375,613.754578,3232235828,3232235787,102,49623,564,1,1.0,720530.0,20.0,86.0,9.0,0
980,14.350453,614.536642,3232235788,3232235828,35091,102,78,0,1.0,137760.0,20.0,86.0,9.0,0
981,14.350455,614.550137,3232235828,3232235788,102,35091,564,1,1.0,137760.0,20.0,86.0,9.0,0
982,14.350712,617.123877,3232235787,3232235837,49621,102,78,0,1.0,720531.0,20.0,86.0,9.0,0
983,14.350712,617.126679,3232235837,3232235787,102,49621,141,1,1.0,720531.0,20.0,86.0,9.0,0
984,14.350734,617.346765,3232235788,3232235827,35347,102,78,0,1.0,137761.0,20.0,86.0,9.0,0
985,14.350736,617.359511,3232235827,3232235788,102,35347,556,1,1.0,137761.0,20.0,86.0,9.0,0
986,14.350767,617.674914,3232235787,3232235827,49622,102,78,0,1.0,720532.0,20.0,86.0,9.0,0
987,14.350769,617.688312,3232235827,3232235787,102,49622,556,1,1.0,720532.0,20.0,86.0,9.0,0
988,14.350876,618.767209,3232235787,3232235828,49623,102,78,0,1.0,720533.0,20.0,86.0,9.0,0
989,14.350878,618.780281,3232235828,3232235787,102,49623,564,1,1.0,720533.0,20.0,86.0,9.0,0
990,14.351215,622.150904,3232235787,3232235837,49621,102,78,0,1.0,720534.0,20.0,86.0,9.0,0
991,14.351215,622.153707,3232235837,3232235787,102,49621,141,1,1.0,720534.0,20.0,86.0,9.0,0
992,14.351269,622.696033,3232235787,3232235827,49622,102,78,0,1.0,720535.0,20.0,86.0,9.0,0
993,14.351271,622.708324,3232235827,3232235787,102,49622,556,1,1.0,720535.0,20.0,86.0,9.0,0
994,14.351378,623.787059,3232235787,3232235828,49623,102,78,0,1.0,720536.0,20.0,86.0,9.0,0
995,14.35138,623.800193,3232235828,3232235787,102,49623,564,1,1.0,720536.0,20.0,86.0,9.0,0
996,14.351455,624.555005,3232235788,3232235828,35091,102,78,0,1.0,137762.0,20.0,86.0,9.0,0
997,14.351457,624.569687,3232235828,3232235788,102,35091,564,1,1.0,137762.0,20.0,86.0,9.0,0
998,14.351717,627.171221,3232235787,3232235837,49621,102,78,0,1.0,720537.0,20.0,86.0,9.0,0
999,14.351717,627.17401,3232235837,3232235787,102,49621,141,1,1.0,720537.0,20.0,86.0,9.0,0
1000,14.351736,627.362096,3232235788,3232235827,35347,102,78,0,1.0,137763.0,20.0,86.0,9.0,0
1001,14.351737,627.375556,3232235827,3232235788,102,35347,556,1,1.0,137763.0,20.0,86.0,9.0,0
1002,14.351772,627.720488,3232235787,3232235827,49622,102,78,0,1.0,720538.0,20.0,86.0,9.0,0
1003,14.351773,627.733972,3232235827,3232235787,102,49622,556,1,1.0,720538.0,20.0,86.0,9.0,0
1004,14.351881,628.809084,3232235787,3232235828,49623,102,78,0,1.0,720539.0,20.0,86.0,9.0,0
1005,14.351882,628.821963,3232235828,3232235787,102,49623,564,1,1.0,720539.0,20.0,86.0,9.0,0
1006,14.352219,632.194305,3232235787,3232235837,49621,102,78,0,1.0,720540.0,20.0,86.0,9.0,0
1007,14.352219,632.197099,3232235837,3232235787,102,49621,141,1,1.0,720540.0,20.0,86.0,9.0,0
1008,14.352274,632.740512,3232235787,3232235827,49622,102,78,0,1.0,720541.0,20.0,86.0,9.0,0
1009,14.352275,632.754067,3232235827,3232235787,102,49622,556,1,1.0,720541.0,20.0,86.0,9.0,0
1010,14.352383,633.833449,3232235787,3232235828,49623,102,78,0,1.0,720542.0,20.0,86.0,9.0,0
1011,14.352384,633.847328,3232235828,3232235787,102,49623,564,1,1.0,720542.0,20.0,86.0,9.0,0
1012,14.352458,634.582438,3232235788,3232235828,35091,102,78,0,1.0,137764.0,20.0,86.0,9.0,0
1013,14.35246,634.599112,3232235828,3232235788,102,35091,564,1,1.0,137764.0,20.0,86.0,9.0,0
1014,14.352721,637.216595,3232235787,3232235837,49621,102,78,0,1.0,720543.0,20.0,86.0,9.0,0
1015,14.352722,637.219607,3232235837,3232235787,102,49621,141,1,1.0,720543.0,20.0,86.0,9.0,0
1016,14.352739,637.392622,3232235788,3232235827,35347,102,78,0,1.0,137765.0,20.0,86.0,9.0,0
1017,14.35274,637.405739,3232235827,3232235788,102,35347,556,1,1.0,137765.0,20.0,86.0,9.0,0
1018,14.352776,637.762723,3232235787,3232235827,49622,102,78,0,1.0,720544.0,20.0,86.0,9.0,0
1019,14.352777,637.77624,3232235827,3232235787,102,49622,556,1,1.0,720544.0,20.0,86.0,9.0,0
1020,14.352885,638.855718,3232235787,3232235828,49623,102,78,0,1.0,720545.0,20.0,86.0,9.0,0
1021,14.352887,638.86939,3232235828,3232235787,102,49623,564,1,1.0,720545.0,20.0,86.0,9.0,0
1022,14.353224,642.244704,3232235787,3232235837,49621,102,78,0,1.0,720546.0,20.0,86.0,9.0,0
1023,14.353224,642.247653,3232235837,3232235787,102,49621,141,1,1.0,720546.0,20.0,86.0,9.0,0
1024,14.353278,642.785868,3232235787,3232235827,49622,102,78,0,1.0,720547.0,20.0,86.0,9.0,0
1025,14.35328,642.798697,3232235827,3232235787,102,49622,556,1,1.0,720547.0,20.0,86.0,9.0,0
1026,14.353388,643.881909,3232235787,3232235828,49623,102,78,0,1.0,720548.0,20.0,86.0,9.0,0
1027,14.353389,643.89487,3232235828,3232235787,102,49623,564,1,1.0,720548.0,20.0,86.0,9.0,0
1028,14.353461,644.616861,3232235788,3232235828,35091,102,78,0,1.0,137766.0,20.0,86.0,9.0,0
1029,14.353463,644.630846,3232235828,3232235788,102,35091,564,1,1.0,137766.0,20.0,86.0,9.0,0
1030,14.353726,647.264994,3232235787,3232235837,49621,102,78,0,1.0,720549.0,20.0,86.0,9.0,0
1031,14.353726,647.267834,3232235837,3232235787,102,49621,141,1,1.0,720549.0,20.0,86.0,9.0,0
1032,14.353742,647.424016,3232235788,3232235827,35347,102,78,0,1.0,137767.0,20.0,86.0,9.0,0
1033,14.353744,647.442597,3232235827,3232235788,102,35347,556,1,1.0,137767.0,20.0,86.0,9.0,0
1034,14.353781,647.811002,3232235787,3232235827,49622,102,78,0,1.0,720550.0,20.0,86.0,9.0,0
1035,14.353782,647.823963,3232235827,3232235787,102,49622,556,1,1.0,720550.0,20.0,86.0,9.0,0
1036,14.35389,648.902124,3232235787,3232235828,49623,102,78,0,1.0,720551.0,20.0,86.0,9.0,0
1037,14.353891,648.915966,3232235828,3232235787,102,49623,564,1,1.0,720551.0,20.0,86.0,9.0,0
1038,14.354229,652.291205,3232235787,3232235837,49621,102,78,0,1.0,720552.0,20.0,86.0,9.0,0
1039,14.354229,652.294025,3232235837,3232235787,102,49621,141,1,1.0,720552.0,20.0,86.0,9.0,0
1040,14.354283,652.833334,3232235787,3232235827,49622,102,78,0,1.0,720553.0,20.0,86.0,9.0,0
1041,14.354284,652.846298,3232235827,3232235787,102,49622,556,1,1.0,720553.0,20.0,86.0,9.0,0
1042,14.354393,653.929225,3232235787,3232235828,49623,102,78,0,1.0,720554.0,20.0,86.0,9.0,0
1043,14.354394,653.942849,3232235828,3232235787,102,49623,564,1,1.0,720554.0,20.0,86.0,9.0,0
1044,14.354463,654.632396,3232235788,3232235828,35091,102,78,0,1.0,137768.0,20.0,86.0,9.0,0
1045,14.354464,654.645244,3232235828,3232235788,102,35091,564,1,1.0,137768.0,20.0,86.0,9.0,0
1046,14.354731,657.30859,3232235787,3232235837,49621,102,78,0,1.0,720555.0,20.0,86.0,9.0,0
1047,14.354731,657.311333,3232235837,3232235787,102,49621,141,1,1.0,720555.0,20.0,86.0,9.0,0
1048,14.354744,657.438472,3232235788,3232235827,35347,102,78,0,1.0,137769.0,20.0,86.0,9.0,0
1049,14.354745,657.451226,3232235827,3232235788,102,35347,556,1,1.0,137769.0,20.0,86.0,9.0,0
1050,14.354785,657.856421,3232235787,3232235827,49622,102,78,0,1.0,720556.0,20.0,86.0,9.0,0
1051,14.354787,657.869163,3232235827,3232235787,102,49622,556,1,1.0,720556.0,20.0,86.0,9.0,0
1052,14.354895,658.952491,3232235787,3232235828,49623,102,78,0,1.0,720557.0,20.0,86.0,9.0,0
1053,14.354896,658.965434,3232235828,3232235787,102,49623,564,1,1.0,720557.0,20.0,86.0,9.0,0
1054,14.355233,662.332625,3232235787,3232235837,49621,102,78,0,1.0,720558.0,20.0,86.0,9.0,0
1055,14.355233,662.335443,3232235837,3232235787,102,49621,141,1,1.0,720558.0,20.0,86.0,9.0,0
1056,14.355288,662.883709,3232235787,3232235827,49622,102,78,0,1.0,720559.0,20.0,86.0,9.0,0
1057,14.355289,662.897574,3232235827,3232235787,102,49622,556,1,1.0,720559.0,20.0,86.0,9.0,0
1058,14.355397,663.970656,3232235787,3232235828,49623,102,78,0,1.0,720560.0,20.0,86.0,9.0,0
1059,14.355398,663.983475,3232235828,3232235787,102,49623,564,1,1.0,720560.0,20.0,86.0,9.0,0
1060,14.355466,664.659762,3232235788,3232235828,35091,102,78,0,1.0,137770.0,20.0,86.0,9.0,0
1061,14.355467,664.678016,3232235828,3232235788,102,35091,564,1,1.0,137770.0,20.0,86.0,9.0,0
1062,14.355736,667.36091,3232235787,3232235837,49621,102,78,0,1.0,720561.0,20.0,86.0,9.0,0
1063,14.355736,667.363748,3232235837,3232235787,102,49621,141,1,1.0,720561.0,20.0,86.0,9.0,0
1064,14.355747,667.469908,3232235788,3232235827,35347,102,78,0,1.0,137771.0,20.0,86.0,9.0,0
1065,14.355748,667.482752,3232235827,3232235788,102,35347,556,1,1.0,137771.0,20.0,86.0,9.0,0
1066,14.35579,667.904897,3232235787,3232235827,49622,102,78,0,1.0,720562.0,20.0,86.0,9.0,0
1067,14.355791,667.918059,3232235827,3232235787,102,49622,556,1,1.0,720562.0,20.0,86.0,9.0,0
1068,14.3559,668.998973,3232235787,3232235828,49623,102,78,0,1.0,720563.0,20.0,86.0,9.0,0
1069,14.355901,669.012398,3232235828,3232235787,102,49623,564,1,1.0,720563.0,20.0,86.0,9.0,0
1070,14.360238,672.382023,3232235787,3232235837,49621,102,78,0,1.0,720564.0,20.0,86.0,9.0,0
1071,14.360238,672.384838,3232235837,3232235787,102,49621,141,1,1.0,720564.0,20.0,86.0,9.0,0
1072,14.360292,672.927126,3232235787,3232235827,49622,102,78,0,1.0,720565.0,20.0,86.0,9.0,0
1073,14.360294,672.941786,3232235827,3232235787,102,49622,556,1,1.0,720565.0,20.0,86.0,9.0,0
1074,14.360401,674.016603,3232235787,3232235828,49623,102,78,0,1.0,720566.0,20.0,86.0,9.0,0
1075,14.360403,674.03011,3232235828,3232235787,102,49623,564,1,1.0,720566.0,20.0,86.0,9.0,0
1076,14.360469,674.691203,3232235788,3232235828,35091,102,78,0,1.0,137772.0,20.0,86.0,9.0,0
1077,14.36047,674.704828,3232235828,3232235788,102,35091,564,1,1.0,137772.0,20.0,86.0,9.0,0
1078,14.36074,677.407269,3232235787,3232235837,49621,102,78,0,1.0,720567.0,20.0,86.0,9.0,0
1079,14.360741,677.410053,3232235837,3232235787,102,49621,141,1,1.0,720567.0,20.0,86.0,9.0,0
1080,14.360749,677.497233,3232235788,3232235827,35347,102,78,0,1.0,137773.0,20.0,86.0,9.0,0
1081,14.360751,677.510788,3232235827,3232235788,102,35347,556,1,1.0,137773.0,20.0,86.0,9.0,0
1082,14.360795,677.949309,3232235787,3232235827,49622,102,78,0,1.0,720568.0,20.0,86.0,9.0,0
1083,14.360796,677.962252,3232235827,3232235787,102,49622,556,1,1.0,720568.0,20.0,86.0,9.0,0
1084,14.360904,679.041311,3232235787,3232235828,49623,102,78,0,1.0,720569.0,20.0,86.0,9.0,0
1085,14.360906,679.058425,3232235828,3232235787,102,49623,564,1,1.0,720569.0,20.0,86.0,9.0,0
1086,14.361241,682.409449,3232235787,3232235837,49621,102,78,0,1.0,720570.0,20.0,86.0,9.0,0
1087,14.361241,682.412261,3232235837,3232235787,102,49621,141,1,1.0,720570.0,20.0,86.0,9.0,0
1088,14.361297,682.972455,3232235787,3232235827,49622,102,78,0,1.0,720571.0,20.0,86.0,9.0,0
